cluster_hash,Total_genomes,Cluster_members,NCBI_names,Unique_names_per_cluster
94baeb336297e4759d3b0bc525f5933d,1,GCF_014656095.1,['Streptomyces longispororuber'],1
bc18b67940546827bcfff47060555b31,1,GCF_014656135.1,['Streptomyces thermodiastaticus'],1
3ba504919bba6fba9c3579616b9cc09e,1,GCF_014656235.1,['Streptomyces glebosus'],1
bfeaf81ae80435617354b2b43937a8c8,1,GCF_014656295.1,['Streptomyces sulfonofaciens'],1
df9eb155eda7a8b748e3e314efd58a87,1,GCF_014701095.1,"['Streptomyces tuirus', 'Streptomyces tuirus', 'Streptomyces tuirus', 'Streptomyces tuirus', 'Streptomyces tuirus']",1
c9bfd743c1834fa9e8c76e5f1d0f0540,1,GCF_014701095.1,['Streptomyces tuirus'],1
903ef60c8547793a30fc60fb0ec80052,1,GCF_014701115.1,"['Streptomyces glomeroaurantiacus', 'Streptomyces glomeroaurantiacus', 'Streptomyces glomeroaurantiacus']",1
1fea8f12e3d17a8e3c98650dcc4f640f,1,GCF_014701115.1,"['Streptomyces glomeroaurantiacus', 'Streptomyces glomeroaurantiacus', 'Streptomyces glomeroaurantiacus']",1
c5d11b2f7b90c7505c8e29a5050a7aac,1,GCF_014748265.1,['Streptomyces sp.'],1
aed329d95cfbecbf7571d152a303232a,1,GCF_014748315.1,['Streptomyces sp.'],1
1c029bf59751df7a9d71622a60b50787,1,GCF_014779715.1,['Streptomyces chumphonensis'],1
caa3facebf8c3e2e3adf28781c997cad,1,GCF_014905535.1,['Streptomyces sp.'],1
917cf855a60f0da321d76fabdf106ab1,1,GCF_015160855.1,['Streptomyces ferrugineus'],1
c84a7a15887aeb4c3398afd07819c07e,1,GCF_015160855.1,"['Streptomyces ferrugineus', 'Streptomyces ferrugineus', 'Streptomyces ferrugineus', 'Streptomyces ferrugineus', 'Streptomyces ferrugineus']",1
e2c495ad483d853ca54c2c02b8d83b8b,1,GCF_015160875.1,['Streptomyces chromofuscus'],1
43cc756d50455e6e2bdcb60fdfea1046,1,GCF_015160875.1,['Streptomyces chromofuscus'],1
e2065f20399938845cd5b77773ef3ff9,1,GCF_015160875.1,['Streptomyces chromofuscus'],1
d1f981b1e470a58d3ba06eefda0e12cb,1,GCF_015160875.1,['Streptomyces chromofuscus'],1
934586dafc1ac3e7a36899e8cd96b007,1,GCF_015160875.1,['Streptomyces chromofuscus'],1
36be5045c2935a8ffea418a24e42a620,1,GCF_015160875.1,['Streptomyces chromofuscus'],1
99aa3e7f2496dc54e8701bf70fec1092,1,GCF_015163075.1,['Streptomyces sp.'],1
608973d44b6872276c24f08c70bb3746,1,GCF_015244315.1,"['Streptomyces olivaceus', 'Streptomyces olivaceus']",1
9d2095977360cab8cc2aedc706f677f3,1,GCF_015244315.1,['Streptomyces olivaceus'],1
092901e175ee2c960b1fcd50145c3c08,1,GCF_015475835.1,['Streptomyces sp.'],1
0a375e4b223d75b5f68049fe0fa71910,1,GCF_015689475.1,['Streptomyces solisilvae'],1
d6a5fbc257547138fbd79aa279a7ee17,1,GCF_015689475.1,['Streptomyces solisilvae'],1
a1cf3bb988a116f9bbec782c468e7cf0,1,GCF_015689475.1,['Streptomyces solisilvae'],1
661c7f3390c737457220ae2c2449804f,1,GCF_015712165.1,"['Streptomyces spinoverrucosus', 'Streptomyces spinoverrucosus', 'Streptomyces spinoverrucosus', 'Streptomyces spinoverrucosus']",1
7c502344928609dc0b02822c0c6a15fb,1,GCF_015712165.1,['Streptomyces spinoverrucosus'],1
e280761ce16b866fe6447d4a184f775f,1,GCF_015712165.1,['Streptomyces spinoverrucosus'],1
bca79dfb69d477e8f4f66d32bcf08a0f,2,"GCF_015767895.1,GCF_015767815.1","['Streptomyces clavuligerus', 'Streptomyces clavuligerus']",1
198dc66cfd908a67a513c07fb854ab87,1,GCF_015910445.1,"['Streptomyces bathyalis', 'Streptomyces bathyalis']",1
2a638c9c72b98f673f457c57142093b0,1,GCF_015910445.1,['Streptomyces bathyalis'],1
d2535c1c1747de828561d9078a1faa8f,1,GCF_015910445.1,['Streptomyces bathyalis'],1
52d2863ee3357431f591440c2459997d,1,GCF_015910445.1,['Streptomyces bathyalis'],1
245ecbe38ea858cbd92e959e4f015b1c,1,GCF_015910445.1,['Streptomyces bathyalis'],1
78f00940102177ce3adea70443828703,1,GCF_016031615.1,"['Streptomyces pactum', 'Streptomyces pactum', 'Streptomyces pactum', 'Streptomyces pactum', 'Streptomyces pactum', 'Streptomyces pactum']",1
20cd88edb04c22345bb4592a6d21dcd1,1,GCF_016128295.1,['Streptomyces alfalfae'],1
684a71fda71faff4ed54c36b0fffb5a2,1,GCF_016411765.1,['Streptomyces flavofungini'],1
10000d7a01eeab84f6428ef6fd9a1d57,3,"GCF_016432735.1,GCF_016432665.1,GCF_002879675.3","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
65415b883d0107282dc9c24a04f92937,2,"GCF_016432665.1,GCF_002879675.3","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
99683427b510d149ec0fa9641682613e,2,"GCF_016432735.1,GCF_016432665.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
04606ac64fad34d07f2099d6a21a3780,1,GCF_016432685.1,['Streptomyces sp.'],1
6e250fbf3c00fc3f73b55f734b743740,1,GCF_016432685.1,['Streptomyces sp.'],1
b45c505dffa9be473be80ac5d2b90b43,2,"GCF_016432685.1,GCF_018638305.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
3faa899c814cea524a8546de836709b3,1,GCF_016464295.1,['Streptomyces sp.'],1
39dfaf587ed9b52d7d075d113826ba8d,1,GCF_016467295.1,['Streptomyces costaricanus'],1
7ffae76027ff2b3145df6555e3ec79c8,1,GCF_016598475.1,['Streptomyces adelaidensis'],1
f9e936843ea8ecd0a1437041738357be,1,GCF_016598575.1,['Streptomyces sp.'],1
9b9092d69e780a42a5ee0f0bb20be670,1,GCF_016598575.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
54916e8df97fb001ee1bcac836433840,1,GCF_016598615.1,['Streptomyces sp.'],1
3e43a752b8c109b763a0162f8aecf566,1,GCF_016598615.1,['Streptomyces sp.'],1
eb929e9dd3c23ac6f4f5f988b7520907,1,GCF_016598615.1,['Streptomyces sp.'],1
788e4ae54df6c388ca497a7c3e4e9cff,1,GCF_016598615.1,['Streptomyces sp.'],1
2a16be360641edced4cb926b65253652,1,GCF_016598615.1,['Streptomyces sp.'],1
db567ff71a8844dacff956308a00338f,1,GCF_016598615.1,['Streptomyces sp.'],1
9d9d5b1820cb8497f7aea2a0e5dd0b85,1,GCF_016605905.1,['Streptomyces sp.'],1
c60d921f3ccb9d2d4ecc0c13b27c54ed,1,GCF_016605905.1,['Streptomyces sp.'],1
e545f9544ac20009bec282f03d6e32ed,1,GCF_016605905.1,['Streptomyces sp.'],1
819fce7f4a03adfa9b7f190c2ff93484,1,GCF_016612545.1,['Streptomyces sp.'],1
30ce14f1e9ebf32515d30a9c3efdbbe5,2,"GCF_016612625.1,GCF_016654115.1","['Streptomyces sp.', 'Streptomyces sp.']",1
2e21dcb7e04a04be6ac7778ba5db4e8f,2,"GCF_016612705.1,GCF_016612725.1","['Streptomyces sp.', 'Streptomyces sp.']",1
99771265116eedd08c1f208c5430b7ad,2,"GCF_016654055.1,GCF_016612775.1","['Streptomyces sp.', 'Streptomyces sp.']",1
021ed0754d42c46748fdb3ccceda01e7,3,"GCF_016612825.1,GCF_016612805.1,GCF_016860545.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces cacaoi', 'Streptomyces cacaoi', 'Streptomyces cacaoi', 'Streptomyces cacaoi', 'Streptomyces cacaoi']",2
4cbb9f46af3b249dd5a8b8642ec39b61,1,GCF_016612855.1,['Streptomyces sp.'],1
9150a4fe87ad55f1b250a6ff04ea1f7d,1,GCF_016741775.1,['Streptomyces actinomycinicus'],1
c6e1d921eadae4240a7feaad0cf4651b,1,GCF_016741785.1,['Streptomyces sp.'],1
d181ddecac581f3343b22b03376c08c2,1,GCF_016741825.1,['Streptomyces sp.'],1
896951bfc64d9db690177545914fa987,1,GCF_016741855.1,['Streptomyces sp.'],1
eb54e5448ea8948b1a594bde93a049fd,1,GCF_016741875.1,['Streptomyces coffeae'],1
eda765ceb4e399b3a59eae43ad26fc98,1,GCF_016741935.1,['Streptomyces sp.'],1
92493591ce1b7dbbf4f58dde474391ee,1,GCF_016755895.1,['Streptomyces xanthophaeus'],1
c73f217639385afd03226e111d2bc423,1,GCF_016756395.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
62b5924d4d7b75f1e5acb63af9184caf,1,GCF_016756395.1,['Streptomyces sp.'],1
4ea981c6f5ca3511f45516a0a8fea1a3,1,GCF_016756395.1,['Streptomyces sp.'],1
427ee2d9c7fcb9676174ed2a552e7980,1,GCF_016757295.1,['Streptomyces sp.'],1
6d7730b52838e7379b1fe9e7d28ba3b3,1,GCF_016803985.1,"['Streptomyces koyangensis', 'Streptomyces koyangensis']",1
0140b8c49642bdd16f10c935a1d6b611,1,GCF_016804005.1,"['Streptomyces pratensis', 'Streptomyces pratensis', 'Streptomyces pratensis', 'Streptomyces pratensis', 'Streptomyces pratensis']",1
61e97499ccf65cba794a18521cd374d0,1,GCF_016804005.1,['Streptomyces pratensis'],1
3be974dafec6769ff87716c55286d81d,1,GCF_016834575.1,['Streptomyces sp.'],1
8e53c3be50ee4f6e9eab4e3c0e7f9bbe,1,GCF_016860525.1,"['Streptomyces achromogenes', 'Streptomyces achromogenes', 'Streptomyces achromogenes']",1
ec22759389ba627cbdb1188c9a9a0a80,1,GCF_016860525.1,"['Streptomyces achromogenes', 'Streptomyces achromogenes']",1
96dd946ab5a0d78917331eaa1eff09d7,1,GCF_016860525.1,['Streptomyces achromogenes'],1
c7670a87447f30c09f1e33ec0ecdecdf,1,GCF_016860545.1,['Streptomyces cacaoi'],1
6a76b720b6b3614a05b8576ffe8aa02f,1,GCF_016876065.1,['Streptomyces sioyaensis'],1
c8cd675ce5d2b5a63221d06352ad3d22,1,GCF_016876065.1,['Streptomyces sioyaensis'],1
da35a3e7ba7ac6a64cd8d56abbc05997,1,GCF_016905445.1,['Streptomyces sp.'],1
0111c104c4886798d465064794ec0458,2,"GCF_016906225.1,GCF_016906185.1","['Streptomyces californicus', 'Streptomyces californicus']",1
db08140355c283d70165a7e50a74abbb,6,"GCF_017311125.1,GCF_016906185.1,GCF_016906205.1,GCF_016906245.1,GCF_016906265.1,GCF_016906225.1","['Streptomyces californicus', 'Streptomyces californicus', 'Streptomyces californicus', 'Streptomyces californicus', 'Streptomyces californicus', 'Streptomyces californicus', 'Streptomyces californicus', 'Streptomyces californicus', 'Streptomyces californicus', 'Streptomyces californicus', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",2
13739827fff7470fa5edf204151b5ed3,1,GCF_016909575.1,['Streptomyces sp.'],1
e8c73df7d47bfc4a90545532817707fa,2,"GCF_017164735.1,GCF_016916835.1","['Streptomyces bryophytorum', 'Streptomyces bryophytorum']",1
5bf807d6842acb9cd3b9c9afaa688027,1,GCF_016917755.1,"['Streptomyces noursei', 'Streptomyces noursei', 'Streptomyces noursei', 'Streptomyces noursei', 'Streptomyces noursei']",1
d31552bd9e2ac4d70fecd223063e8fb6,1,GCF_016917755.1,['Streptomyces noursei'],1
b951b195a5506b6431e63990b4ce94a8,1,GCF_016917755.1,['Streptomyces noursei'],1
d37b0c1fb57177a031efbaf13dff339c,1,GCF_016919245.1,"['Streptomyces zhihengii', 'Streptomyces zhihengii', 'Streptomyces zhihengii', 'Streptomyces zhihengii', 'Streptomyces zhihengii', 'Streptomyces zhihengii']",1
7f578403b6a6cc706bb73e7e3b1b7cba,1,GCF_017114865.1,['Streptomyces verrucosisporus'],1
7ac974f83deb68470908d382e42baaac,1,GCF_017315755.1,['Streptomyces beijiangensis'],1
ea5ac90785cedc99d1c8cf9e67bc7564,1,GCF_017349075.1,['Streptomyces triculaminicus'],1
66570220649dda41227fae00a264ea84,1,GCF_017356985.1,['Streptomyces griseocarneus'],1
afdd84ab00c3ddc127a7875322b57aee,1,GCF_017526105.1,"['Streptomyces cyanogenus', 'Streptomyces cyanogenus', 'Streptomyces cyanogenus', 'Streptomyces cyanogenus', 'Streptomyces cyanogenus']",1
4978969c2996a48439710ddccacab442,1,GCF_017526105.1,['Streptomyces cyanogenus'],1
def4f28932ed5a553276a819c7d0d966,1,GCF_017592595.1,['Streptomyces sp.'],1
3c1263c7416122d5b4cd471dd3970de8,1,GCF_017676345.1,['Streptomyces smyrnaeus'],1
ec9f5bacd1c660bc72d7228086d2da9e,1,GCF_017676385.1,['Streptomyces sp.'],1
de32a400f85fb6240edec5c1494abf36,1,GCF_017874515.1,['Streptomyces avidinii'],1
6a4b880d1663a024d3f7b083d31c3d25,1,GCF_017876255.1,['Streptomyces clavifer'],1
9d0c36cb154a9999b9f2bb8b85475925,1,GCF_017876255.1,['Streptomyces clavifer'],1
25846c193dafd27490089f2d5ec1f030,2,"GCF_900290435.1,GCF_017876625.1","['Streptomyces syringium', 'Streptomyces syringium', 'Streptomyces syringium', 'Streptomyces syringium', 'Streptomyces syringium', 'Streptomyces syringium', 'Streptomyces netropsis']",2
19dc40a8cc60a03ddbb830233c069ecc,1,GCF_017876625.1,['Streptomyces syringium'],1
61c441da51e13ccd9bad9bcae10c3ccc,8,"GCF_017969005.1,GCF_017968965.1,GCF_017969045.1,GCF_017933115.1,GCF_017933255.1,GCF_017968935.1,GCF_017969025.1,GCF_017968905.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
11d95c644e2d5bb7c20d85d26ee3272f,6,"GCF_017969005.1,GCF_017933115.1,GCF_017933255.1,GCF_017968935.1,GCF_017969025.1,GCF_017968905.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
a9096d97a0e5e0e4fc5b12235d7c3d63,1,GCF_017933235.1,['Streptomyces sp.'],1
e7207ab0033f539aa8a29f0fe513fded,1,GCF_017933255.1,['Streptomyces sp.'],1
76dd368c8203b487cf61ba0193b2ecb8,3,"GCF_017942185.1,GCF_018138705.1,GCF_018138715.1","['Streptomyces rhizosphaericus', 'Streptomyces indonesiensis', 'Streptomyces asiaticus']",3
2d583a216b75eafc936fa8f151e14411,1,GCF_017948455.1,['Streptomyces sp.'],1
0141c7cda0527c2acfe65174fbb4a2a5,1,GCF_017948485.1,['Streptomyces sp.'],1
ba0ecfadc4eefa154040c0d5b69e1d71,1,GCF_017968905.1,['Streptomyces sp.'],1
eb45c66ac5c111dd5af4fe8f7e96cafa,2,"GCF_017969025.1,GCF_017969005.1","['Streptomyces sp.', 'Streptomyces sp.']",1
b319b9bddf56a82e039b560d242d2e2e,1,GCF_017969025.1,['Streptomyces sp.'],1
0e17d632b1b29ccac4a89941dd6a83d2,1,GCF_017969075.1,['Streptomyces sp.'],1
da798cee5a0943ca38f209b3f2423f0e,1,GCF_018035285.1,['Streptomyces sp.'],1
3168a95331e514c2cc02dde04cd9f941,1,GCF_018069565.1,['Streptomyces sp.'],1
43b4e33b108b3e9cb68b536e9cfd7621,1,GCF_018069625.1,"['Streptomyces yatensis', 'Streptomyces yatensis']",1
c391d6b2e29870aabb3df043ebe317f1,1,GCF_018069625.1,['Streptomyces yatensis'],1
1759b6e21d08c2448cd5b32bd14fe7bd,1,GCF_018069625.1,['Streptomyces yatensis'],1
31633354c8282b2cc6559bf9273e315b,1,GCF_018069625.1,['Streptomyces yatensis'],1
f954ccb6b51ccd5a25a2eb75e77dec80,1,GCF_018069625.1,['Streptomyces yatensis'],1
2775bc86d53e56c5bf3e74cace7fe8d0,1,GCF_018070025.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
d9ca9b19d0a70014438621917d35854a,2,"GCF_018070265.1,GCF_018070175.1","['Streptomyces sp.', 'Streptomyces sp.']",1
26d92118dab6de61a84d60c9cb1fe06f,1,GCF_018070205.1,['Streptomyces sp.'],1
188e134d38c7836461a5a3f5f082fa99,1,GCF_018070255.1,['Streptomyces sp.'],1
0062897972423a7410f1baefeb7044c4,1,GCF_018070345.1,['Streptomyces sp.'],1
58ee9edfb6754807c490b2301ecd9d50,1,GCF_018070605.1,['Streptomyces sp.'],1
8fb085817d0c41cd8e138828a68aec4b,1,GCF_018101125.2,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
8dd5d2f3337c36c08216af7e6cb8b4e5,1,GCF_018128905.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
48e170ab56c6209926c3f8d490d4034d,2,"GCF_018138705.1,GCF_018138715.1","['Streptomyces indonesiensis', 'Streptomyces indonesiensis', 'Streptomyces indonesiensis', 'Streptomyces asiaticus']",2
6bef0063c657ae44e50ff4941ce39d9a,1,GCF_018141485.1,['Streptomyces alfalfae'],1
580452d760534fea78714c722df75618,1,GCF_018141485.1,['Streptomyces alfalfae'],1
c6059eb873672d96aaec4f10616eef17,1,GCF_018310575.1,['Streptomyces sp.'],1
9a6848a498fe0224203b35d859e1c3b7,1,GCF_018327685.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
139ee97caa0ad50b831e85ef52d7b958,1,GCF_018604545.1,['Streptomyces sp.'],1
f73c39390f40b01b77014a09d99cc9c9,1,GCF_018604545.1,['Streptomyces sp.'],1
534a21f8b996e11de9646e3d130e2d82,1,GCF_018604545.1,['Streptomyces sp.'],1
2147aa0562074b652dfddeca543683c2,1,GCF_018604545.1,['Streptomyces sp.'],1
2fb27d16409ba3ffe1e57015a6c15b53,1,GCF_018604545.1,['Streptomyces sp.'],1
79d77b51cb74a6e7e67eecc5b5db8daf,1,GCF_018604545.1,['Streptomyces sp.'],1
9548e00a74f8da1460bcd95cb6be2e76,1,GCF_018613915.1,['Streptomyces sp.'],1
75e412e02d8d79f335a0876d47985bb2,2,"GCF_018614615.1,GCF_018614035.1","['Streptomyces sp.', 'Streptomyces sp.']",1
407b5ffa724576d2ba4e8060017aa845,1,GCF_018614055.1,['Streptomyces sp.'],1
15c2cc3e9d1c67caec9a5cb5310e1d96,2,"GCF_018614475.1,GCF_018614095.1","['Streptomyces sp.', 'Streptomyces sp.']",1
1451dde0d817368c86b43a8f87d07797,1,GCF_018614135.1,['Streptomyces sp.'],1
9fa2a7107307621e47c004ccc512df3d,1,GCF_018614155.1,['Streptomyces sp.'],1
b8b798fe6af1f5befb8b328710ab6db8,1,GCF_018614195.1,['Streptomyces sp.'],1
329efe6a5e81e4b5283a64aae87e3a8c,1,GCF_018614415.1,['Streptomyces sp.'],1
85a6a531d81790d45f8ec8a213a9c3ea,1,GCF_018614585.1,['Streptomyces sp.'],1
6240dfa15748ce0acccf8602588fba14,1,GCF_018619555.1,['Streptomyces sp.'],1
a090390f412ad7905d6b5b8854dc695d,1,GCF_018619555.1,"['Streptomyces sp.', 'Streptomyces sp.']",1
c31c465a27d4953846f525f2f58989a0,1,GCF_018619585.1,['Streptomyces sp.'],1
6e866b7f9b683a42eb37daa21176ce92,1,GCF_018638305.1,['Streptomyces sp.'],1
7d603d62fae3fcf05d003a506300c7b5,1,GCF_018728545.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
85816267082f9c2dd4e6bf6765d14e97,1,GCF_018866325.1,['Streptomyces sp.'],1
990a1c3f6ef54c22cbd10376709b0ee0,1,GCF_018866325.1,['Streptomyces sp.'],1
3e1f1443fd15c3207a5129975ae9543e,1,GCF_018866325.1,['Streptomyces sp.'],1
0a110383fffa8640d7eec0e5b1aba59e,1,GCF_018866325.1,['Streptomyces sp.'],1
c716b867c18c9ac37fbb9f1ffee3bfb5,1,GCF_018866325.1,['Streptomyces sp.'],1
5aaf781bdb345aff16b702819c94415b,1,GCF_018866325.1,['Streptomyces sp.'],1
adfc62081bf5c23db30c180cec9503a2,1,GCF_018883605.1,['Streptomyces sp.'],1
23a5512d2d0a1d7ec30cc3c477072866,1,GCF_018982965.1,['Streptomyces sp.'],1
eaa7d9748726c36b61ff6dbe50b92887,2,"GCF_019029505.1,GCF_019029485.1","['Streptomyces sp.', 'Streptomyces sp.']",1
ad51d252b452b7e97080d85d168f858b,1,GCF_019029505.1,['Streptomyces sp.'],1
a79278d9a30bea471bc072e9cdf36368,1,GCF_019049245.1,['Streptomyces sp.'],1
bdc0095eb21b0408a7ab4eb6cf5bb437,1,GCF_019056675.1,"['Streptomyces sp.', 'Streptomyces sp.']",1
118b0b18dd93abf74b3bf5ecec0d908d,1,GCF_019056675.1,['Streptomyces sp.'],1
b88c327b762a7158fe3c37fcf3adfc08,1,GCF_019056675.1,['Streptomyces sp.'],1
ea3452157de894ff8a7b384a630b5c2e,1,GCF_019056675.1,"['Streptomyces sp.', 'Streptomyces sp.']",1
a6ab1b2e1d4b7a1e9d765239fa23fb84,1,GCF_900091315.1,['Streptomyces sp.'],1
c6ca4973e0399c73ade21b691442e9de,1,GCF_900091485.1,['Streptomyces sp.'],1
dee46e42b70b5fcd39cc8fe1f7fc6700,1,GCF_900091815.1,['Streptomyces sp.'],1
fb532b38a252bc3346fa27465fe7764e,1,GCF_900091995.1,['Streptomyces sp.'],1
cf392cbf19d57041849009fb1bdf500e,1,GCF_900092005.1,['Streptomyces sp.'],1
4688f7d92dd191b35f858ac9727a6d66,1,GCF_900102245.1,['Streptomyces sp.'],1
8095c56cdb9a6c79199c6c5f1205cf86,1,GCF_900103455.1,['Streptomyces wuyuanensis'],1
75a670955106a19c0eeaa1e311c6010a,1,GCF_900104815.1,['Streptomyces misionensis'],1
790a48b0de8ab5d332c4840e3348847f,1,GCF_900104815.1,['Streptomyces misionensis'],1
1534be3557bb4396066f5594f53e0474,1,GCF_900105265.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
bdb6073f3ab9aea65e906ebdf111e8df,1,GCF_900105265.1,['Streptomyces sp.'],1
92cf4329b8432591285d27c2b5995a41,1,GCF_900105265.1,['Streptomyces sp.'],1
8fe5515408fae513b76143da51da1509,1,GCF_900105265.1,['Streptomyces sp.'],1
9300496deb9fa002f076174547aeddb8,1,GCF_900105275.1,"['Streptomyces sp.', 'Streptomyces sp.']",1
b09ce22cc8f69709d2b3d1437aa8363f,1,GCF_900105275.1,['Streptomyces sp.'],1
bda4bc0974210a304a1158020a6bc929,1,GCF_900105275.1,['Streptomyces sp.'],1
391ca0d89c8849852eb6e74065ef6551,1,GCF_900105415.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
4fadea66bfbb9efc7fbb95a417a75b6d,1,GCF_900105415.1,['Streptomyces sp.'],1
a09ec847f30b43a4f696fc59f9c95bf4,1,GCF_900105415.1,['Streptomyces sp.'],1
7ee380bc0362dd8dc33e727c31eff929,1,GCF_900105465.1,['Streptomyces sp.'],1
5ea3c6ed6eea16d8e4b1d71a9ac19650,1,GCF_900105515.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
70f4517b8aa4c67b0e5bf9c1f9c764b5,1,GCF_900105605.1,['Streptomyces sp.'],1
c612bf152d1859c0bb7172277de245d0,1,GCF_900105695.1,['Streptomyces melanosporofaciens'],1
4c1546e6c05fcff64fa59a50350a7d03,1,GCF_900105695.1,"['Streptomyces melanosporofaciens', 'Streptomyces melanosporofaciens']",1
aa17a46f99e95c332adbff3ef4ad02d8,1,GCF_900105695.1,['Streptomyces melanosporofaciens'],1
79e1888c8671aaadf591f10704a24874,1,GCF_900105695.1,['Streptomyces melanosporofaciens'],1
a91c511d658afa9420b0292b5f608f40,1,GCF_900105755.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
7e674ffb509ec3444c958cc674df6569,1,GCF_900105775.1,['Streptomyces sp.'],1
0a80040baed8fa9a3ec9cba768083664,1,GCF_900105775.1,"['Streptomyces sp.', 'Streptomyces sp.']",1
9152f0b8c7b02506d6865c739bded0af,1,GCF_900116325.1,['Streptomyces sp.'],1
4cfa46e88657192405016f6671cf26dd,1,GCF_900119365.1,['Streptomyces atratus'],1
dd2cc4cff5d98c15fffdcf66f6e61283,1,GCF_900129855.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
9d98a48661ce350e9748440d492bbfaa,1,GCF_900177255.1,['Streptomyces sp.'],1
6d3ec190bc06da66a802dea7cce608a5,1,GCF_900199205.1,['Streptomyces sp.'],1
2dead0f7471e68a00730f2c8854bd9ad,1,GCF_900199205.1,['Streptomyces sp.'],1
0365eecd64057017d405ed86a89451c9,1,GCF_900199205.1,['Streptomyces sp.'],1
353b3abe6e63add6aa36dadeff009b10,1,GCF_900199205.1,['Streptomyces sp.'],1
f83a7e890774661f2b0ab0e60e552e34,1,GCF_900215565.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
b0f852bb565a45cde3d41c8ab11ab105,1,GCF_900215565.1,['Streptomyces sp.'],1
0b8f7c2b393b146735b819bd33fb62af,1,GCF_900221035.1,['Streptomyces sp.'],1
510774fb33fcd11b67dc4da568ca7058,1,GCF_900230195.1,['Streptomyces zhaozhouensis'],1
18571643f56d3e15c885c5d7f40e3d3a,1,GCF_900290235.1,['Streptomyces sp.'],1
476a421b192464997751f9696a5ccc44,1,GCF_904440635.1,['Streptomyces sp.'],1
c0494488a4f026056de8b1dab3704657,1,GCF_002879675.3,['Streptomyces sp.'],1
69c48e65baea2b24fe7742662d84aba1,1,GCF_003268535.2,"['Streptomyces sp.', 'Streptomyces sp.']",1
8f82028a08911fe12279f2b21111089a,1,GCF_003268535.2,['Streptomyces sp.'],1
603b53dc5861f213c4f3d1d38f49bb09,1,GCF_003947265.2,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
